frame_id,steering_angle,label
HMB_6/center/1479426202278926539.jpg, 0.00523598771542, 1
HMB_6/center/1479426202329043915.jpg, 0.00523598771542, 1
HMB_6/center/1479426202378972324.jpg, 0.0037161117085, 1
HMB_6/center/1479426202429056874.jpg, 0.00174532923847, 1
HMB_6/center/1479426202478987891.jpg, 0.00174532923847, 1
HMB_6/center/1479426202529708267.jpg, 0.00174532923847, 1
HMB_6/center/1479426202579079291.jpg, 0.0, 1
HMB_6/center/1479426202629075076.jpg, -0.0023780905898, 1
HMB_6/center/1479426202679075789.jpg, -0.00523598771542, 1
HMB_6/center/1479426202779152417.jpg, -0.00847762303934, 1
HMB_6/center/1479426202829103598.jpg, -0.00872664619237, 1
HMB_6/center/1479426202879080367.jpg, -0.010200389486, 1
HMB_6/center/1479426202929117931.jpg, -0.0104719754308, 1
HMB_6/center/1479426202979127588.jpg, -0.0119365151894, 1
HMB_6/center/1479426203029076104.jpg, -0.0122173046693, 1
HMB_6/center/1479426203079134216.jpg, -0.010770075619, 1
HMB_6/center/1479426203129104692.jpg, -0.0104719754308, 1
HMB_6/center/1479426203179161718.jpg, -0.0104719754308, 1
HMB_6/center/1479426203279130121.jpg, -0.0069813169539, 1
HMB_6/center/1479426203329201591.jpg, -0.00349065847695, 1
HMB_6/center/1479426203379130314.jpg, -0.00174532923847, 1
HMB_6/center/1479426203429157104.jpg, -0.00174532923847, 1
HMB_6/center/1479426203479290524.jpg, -0.00174532923847, 1
HMB_6/center/1479426203529152590.jpg, -0.00174532923847, 1
HMB_6/center/1479426203579134753.jpg, -0.00174532923847, 1
HMB_6/center/1479426203629088360.jpg, -0.00125145597097, 1
HMB_6/center/1479426203679164300.jpg, 0.0, 1
HMB_6/center/1479426203779167218.jpg, 0.00174532923847, 1
HMB_6/center/1479426203829168778.jpg, 0.00349065847695, 1
HMB_6/center/1479426203879271521.jpg, 0.00349065847695, 1
HMB_6/center/1479426203929123489.jpg, 0.00174532923847, 1
HMB_6/center/1479426203979168705.jpg, 0.00174532923847, 1
HMB_6/center/1479426204029259185.jpg, 0.00174532923847, 1
HMB_6/center/1479426204079200603.jpg, 0.00174532923847, 1
HMB_6/center/1479426204129564115.jpg, 0.00174532923847, 1
HMB_6/center/1479426204179272574.jpg, 0.00174532923847, 1
HMB_6/center/1479426204279279088.jpg, 0.00174532923847, 1
HMB_6/center/1479426204329115967.jpg, 0.0, 1
HMB_6/center/1479426204379057814.jpg, 0.0, 1
HMB_6/center/1479426204429114210.jpg, 0.0, 1
HMB_6/center/1479426204479156461.jpg, -0.00299067161984, 1
HMB_6/center/1479426204529192981.jpg, -0.00735060480552, 1
HMB_6/center/1479426204579189153.jpg, -0.0104719754308, 1
HMB_6/center/1479426204629267168.jpg, -0.0122173046693, 1
HMB_6/center/1479426204679245836.jpg, -0.0134414573494, 1
HMB_6/center/1479426204779278167.jpg, -0.0139626339078, 1
HMB_6/center/1479426204829273647.jpg, -0.0139626339078, 1
HMB_6/center/1479426204879219803.jpg, -0.0151549047422, 1
HMB_6/center/1479426204929300517.jpg, -0.0236482654657, 0
HMB_6/center/1479426204979311808.jpg, -0.0367242797817, 0
HMB_6/center/1479426205029247578.jpg, -0.0497693729111, 0
HMB_6/center/1479426205079322048.jpg, -0.0634342814794, 0
HMB_6/center/1479426205129325173.jpg, -0.0738928486841, 0
HMB_6/center/1479426205179264048.jpg, -0.0767944902182, 0
HMB_6/center/1479426205279352201.jpg, -0.0715584978461, 0
HMB_6/center/1479426205329357768.jpg, -0.0715584978461, 0
HMB_6/center/1479426205379369539.jpg, -0.0715584978461, 0
HMB_6/center/1479426205429239885.jpg, -0.0715584978461, 0
HMB_6/center/1479426205479251199.jpg, -0.0715584978461, 0
HMB_6/center/1479426205529395153.jpg, -0.0715584978461, 0
HMB_6/center/1479426205579404383.jpg, -0.0715584978461, 0
HMB_6/center/1479426205629933151.jpg, -0.0715584978461, 0
HMB_6/center/1479426205679347618.jpg, -0.0761365875951, 0
HMB_6/center/1479426205779439523.jpg, -0.090090221349, 0
HMB_6/center/1479426205829387367.jpg, -0.090757124126, 0
HMB_6/center/1479426205879458928.jpg, -0.089691196218, 0
HMB_6/center/1479426205929464071.jpg, -0.090757124126, 0
HMB_6/center/1479426205979412195.jpg, -0.0918054088477, 0
HMB_6/center/1479426206029471639.jpg, -0.0980732814089, 0
HMB_6/center/1479426206079493225.jpg, -0.1040138878, 0
HMB_6/center/1479426206129504319.jpg, -0.106625283831, 0
HMB_6/center/1479426206179510901.jpg, -0.108210414648, 0
HMB_6/center/1479426206279578970.jpg, -0.106465086341, 0
HMB_6/center/1479426206329474904.jpg, -0.106465086341, 0
HMB_6/center/1479426206379546384.jpg, -0.104719758034, 0
HMB_6/center/1479426206429491273.jpg, -0.101229093969, 0
HMB_6/center/1479426206479562252.jpg, -0.0967501565127, 0
HMB_6/center/1479426206529615207.jpg, -0.0905359833477, 0
HMB_6/center/1479426206579631680.jpg, -0.0845429902746, 0
HMB_6/center/1479426206629587711.jpg, -0.0820304751396, 0
HMB_6/center/1479426206679578894.jpg, -0.0820304751396, 0
HMB_6/center/1479426206779604715.jpg, -0.0758480839357, 0
HMB_6/center/1479426206829702067.jpg, -0.0715584978461, 0
